order_id,order_date,business_unit,sku,region,channel,customer_tier,list_price,net_price,discount_pct,quantity,revenue
ORD-002531,2025-01-01,Biopharma Consumables,BIO-009,EMEA,Distributor,Standard,2764.85,2383.85,13.78,69,164485.42
ORD-002532,2025-01-01,Biopharma Consumables,BIO-009,EMEA,Distributor,Standard,2764.85,2422.41,12.39,112,271309.84
ORD-002533,2025-01-01,Biopharma Consumables,BIO-009,APAC,Direct,Standard,2764.85,2461.22,10.98,80,196897.74
ORD-002534,2025-01-01,Biopharma Consumables,BIO-009,North America,Distributor,Transactional,2764.85,2472.84,10.56,77,190408.92
ORD-002535,2025-01-01,Biopharma Consumables,BIO-009,EMEA,Direct,Standard,2764.85,2495.14,9.76,74,184640.24
ORD-002536,2025-01-01,Biopharma Consumables,BIO-009,EMEA,Distributor,Strategic,2764.85,2082.69,24.67,139,289493.91
ORD-002537,2025-01-01,Biopharma Consumables,BIO-009,APAC,Distributor,Standard,2764.85,2355.68,14.8,78,183743.24
ORD-002538,2025-01-01,Biopharma Consumables,BIO-009,APAC,Direct,Standard,2764.85,2381.66,13.86,75,178624.54
ORD-002539,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Transactional,3230.12,2988.01,7.5,69,206172.47
ORD-002540,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Direct,Transactional,3230.12,3043.1,5.79,62,188672.12
ORD-002541,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Distributor,Standard,3230.12,2711.87,16.04,81,219661.66
ORD-002542,2025-01-01,Biopharma Consumables,BIO-010,APAC,Direct,Standard,3230.12,2858.44,11.51,49,140063.78
ORD-002543,2025-01-01,Biopharma Consumables,BIO-010,APAC,Distributor,Standard,3230.12,2710.47,16.09,78,211417.0
ORD-002544,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Distributor,Standard,3230.12,2805.35,13.15,78,218816.99
ORD-002545,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Distributor,Standard,3230.12,2802.61,13.23,138,386760.82
ORD-002546,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Distributor,Standard,3230.12,2773.82,14.13,80,221905.27
ORD-002547,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Strategic,3230.12,2639.25,18.29,117,308792.77
ORD-002548,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Standard,3230.12,2814.97,12.85,105,295571.91
ORD-002549,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Distributor,Strategic,3230.12,2581.22,20.09,99,255540.87
ORD-002550,2025-01-01,Biopharma Consumables,BIO-010,EMEA,Direct,Standard,3230.12,2893.91,10.41,96,277815.12
ORD-002551,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Standard,3230.12,2851.35,11.73,66,188188.9
ORD-002552,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Strategic,3230.12,2662.68,17.57,80,213014.24
ORD-002553,2025-01-01,Biopharma Consumables,BIO-010,North America,Direct,Standard,3230.12,2843.85,11.96,77,218976.46
ORD-002554,2025-01-01,Biopharma Consumables,BIO-010,APAC,Distributor,Transactional,3230.12,2897.74,10.29,74,214432.8
ORD-002555,2025-01-01,Biopharma Consumables,BIO-010,APAC,Distributor,Transactional,3230.12,2896.75,10.32,52,150630.77
ORD-002556,2025-01-01,Medical,MED-001,APAC,Distributor,Standard,247.76,206.23,16.76,34,7011.76
ORD-002557,2025-01-01,Medical,MED-001,North America,Direct,Transactional,247.76,226.94,8.4,55,12481.78
ORD-002558,2025-01-01,Medical,MED-001,APAC,Distributor,Standard,247.76,208.82,15.72,102,21299.26
ORD-002559,2025-01-01,Medical,MED-001,EMEA,Direct,Standard,247.76,230.45,6.98,73,16822.91
ORD-002560,2025-01-01,Medical,MED-001,North America,Distributor,Standard,247.76,215.22,13.13,78,16786.84
ORD-002561,2025-01-01,Medical,MED-001,APAC,Distributor,Standard,247.76,208.67,15.78,95,19823.71
ORD-002562,2025-01-01,Medical,MED-001,APAC,Distributor,Standard,247.76,211.57,14.61,71,15021.42
ORD-002563,2025-01-01,Medical,MED-001,North America,Direct,Transactional,247.76,229.72,7.28,67,15391.3
ORD-002564,2025-01-01,Medical,MED-001,North America,Distributor,Strategic,247.76,194.57,21.47,93,18094.91
ORD-002565,2025-01-01,Medical,MED-001,North America,Distributor,Standard,247.76,211.63,14.58,81,17142.08
ORD-002566,2025-01-01,Medical,MED-001,APAC,Direct,Transactional,247.76,234.38,5.4,67,15703.43
ORD-002567,2025-01-01,Medical,MED-001,APAC,Direct,Standard,247.76,216.52,12.61,124,26848.75
ORD-002568,2025-01-01,Medical,MED-001,North America,Direct,Strategic,247.76,200.79,18.96,125,25098.77
ORD-002569,2025-01-01,Medical,MED-001,EMEA,Distributor,Strategic,247.76,195.39,21.14,109,21297.36
ORD-002570,2025-01-01,Medical,MED-002,North America,Distributor,Strategic,4518.91,3496.57,22.62,159,555954.22
ORD-002571,2025-01-01,Medical,MED-002,APAC,Direct,Standard,4518.91,3972.08,12.1,72,285989.48
ORD-002572,2025-01-01,Medical,MED-002,EMEA,Direct,Standard,4518.91,4008.8,11.29,109,436959.74
ORD-002573,2025-01-01,Medical,MED-002,EMEA,Direct,Standard,4518.91,4072.6,9.88,72,293227.52
ORD-002574,2025-01-01,Medical,MED-002,EMEA,Distributor,Standard,4518.91,3888.41,13.95,57,221639.5
ORD-002575,2025-01-01,Medical,MED-002,North America,Direct,Transactional,4518.91,4077.63,9.77,68,277278.66
ORD-002576,2025-01-01,Medical,MED-002,EMEA,Direct,Standard,4518.91,4053.96,10.29,98,397288.52
ORD-002577,2025-01-01,Medical,MED-002,North America,Distributor,Transactional,4518.91,3970.9,12.13,69,273991.9
ORD-002578,2025-01-01,Medical,MED-002,EMEA,Direct,Transactional,4518.91,4276.84,5.36,55,235226.07
ORD-002579,2025-01-01,Medical,MED-002,North America,Direct,Transactional,4518.91,4211.35,6.81,54,227412.87
ORD-002580,2025-01-01,Medical,MED-002,APAC,Distributor,Standard,4518.91,3874.18,14.27,78,302186.04
ORD-002581,2025-01-01,Medical,MED-002,EMEA,Distributor,Standard,4518.91,3829.66,15.25,109,417433.0
ORD-002582,2025-01-01,Medical,MED-002,EMEA,Direct,Standard,4518.91,4073.46,9.86,52,211819.85
ORD-002583,2025-01-01,Medical,MED-003,EMEA,Distributor,Strategic,3900.42,3036.51,22.15,84,255067.03
ORD-002584,2025-01-01,Medical,MED-003,EMEA,Distributor,Transactional,3900.42,3456.71,11.38,86,297277.46
ORD-002585,2025-01-01,Medical,MED-003,APAC,Direct,Standard,3900.42,3422.69,12.25,128,438104.24
ORD-002586,2025-01-01,Medical,MED-003,North America,Distributor,Strategic,3900.42,3019.38,22.59,163,492158.52
ORD-002587,2025-01-01,Medical,MED-003,EMEA,Direct,Standard,3900.42,3457.58,11.35,79,273148.97
ORD-002588,2025-01-01,Medical,MED-003,APAC,Direct,Standard,3900.42,3501.52,10.23,68,238103.39
ORD-002589,2025-01-01,Medical,MED-003,North America,Distributor,Transactional,3900.42,3372.87,13.53,81,273202.64
ORD-002590,2025-01-01,Medical,MED-003,North America,Distributor,Strategic,3900.42,3088.83,20.81,129,398459.43
ORD-002591,2025-01-01,Medical,MED-003,EMEA,Direct,Transactional,3900.42,3557.81,8.78,43,152985.95
ORD-002592,2025-01-01,Medical,MED-003,EMEA,Distributor,Strategic,3900.42,3090.08,20.78,167,516043.73
ORD-002593,2025-01-01,Medical,MED-003,North America,Direct,Standard,3900.42,3532.23,9.44,106,374416.86
ORD-002594,2025-01-01,Medical,MED-003,EMEA,Direct,Standard,3900.42,3468.48,11.07,77,267073.27
ORD-002595,2025-01-01,Medical,MED-003,North America,Distributor,Standard,3900.42,3357.36,13.92,91,305519.99
ORD-002596,2025-01-01,Medical,MED-003,North America,Distributor,Standard,3900.42,3294.63,15.53,144,474426.26
ORD-002597,2025-01-01,Medical,MED-003,North America,Distributor,Transactional,3900.42,3486.13,10.62,58,202195.46
ORD-002598,2025-01-01,Medical,MED-003,EMEA,Distributor,Standard,3900.42,3328.42,14.67,104,346155.74
ORD-002599,2025-01-01,Medical,MED-004,North America,Direct,Standard,1110.49,962.29,13.35,98,94304.13
ORD-002600,2025-01-01,Medical,MED-004,EMEA,Direct,Standard,1110.49,980.63,11.69,43,42167.22
ORD-002601,2025-01-01,Medical,MED-004,APAC,Distributor,Standard,1110.49,939.67,15.38,96,90208.21
ORD-002602,2025-01-01,Medical,MED-004,EMEA,Distributor,Strategic,1110.49,862.22,22.36,99,85360.26
ORD-002603,2025-01-01,Medical,MED-004,APAC,Direct,Standard,1110.49,956.92,13.83,65,62200.06
ORD-002604,2025-01-01,Medical,MED-004,EMEA,Direct,Strategic,1110.49,899.66,18.99,136,122353.27
ORD-002605,2025-01-01,Medical,MED-004,APAC,Direct,Standard,1110.49,984.56,11.34,60,59073.3
ORD-002606,2025-01-01,Medical,MED-004,EMEA,Direct,Standard,1110.49,969.14,12.73,85,82376.8
ORD-002607,2025-01-01,Medical,MED-004,North America,Distributor,Standard,1110.49,949.25,14.52,91,86381.97
ORD-002608,2025-01-01,Medical,MED-004,North America,Distributor,Standard,1110.49,944.89,14.91,76,71811.38
ORD-002609,2025-01-01,Medical,MED-004,North America,Distributor,Transactional,1110.49,977.6,11.97,72,70387.24
ORD-002610,2025-01-01,Medical,MED-004,EMEA,Direct,Standard,1110.49,963.45,13.24,66,63587.58
ORD-002611,2025-01-01,Medical,MED-004,EMEA,Direct,Standard,1110.49,1001.05,9.86,43,43045.03
ORD-002612,2025-01-01,Medical,MED-004,EMEA,Distributor,Standard,1110.49,949.14,14.53,80,75931.38
ORD-002613,2025-01-01,Medical,MED-005,North America,Direct,Standard,973.2,873.06,10.29,84,73337.14
ORD-002614,2025-01-01,Medical,MED-005,EMEA,Distributor,Strategic,973.2,748.27,23.11,133,99519.45
ORD-002615,2025-01-01,Medical,MED-005,North America,Distributor,Transactional,973.2,890.4,8.51,61,54314.69
ORD-002616,2025-01-01,Medical,MED-005,EMEA,Direct,Strategic,973.2,769.34,20.95,76,58469.84
ORD-002617,2025-01-01,Medical,MED-005,EMEA,Direct,Standard,973.2,876.01,9.99,92,80592.51
ORD-002618,2025-01-01,Medical,MED-005,EMEA,Direct,Transactional,973.2,924.88,4.96,44,40694.76
ORD-002619,2025-01-01,Medical,MED-005,EMEA,Direct,Transactional,973.2,899.81,7.54,60,53988.79
ORD-002620,2025-01-01,Medical,MED-006,North America,Direct,Standard,980.31,867.03,11.56,100,86702.8
ORD-002621,2025-01-01,Medical,MED-006,North America,Direct,Transactional,980.31,939.73,4.14,52,48866.0
ORD-002622,2025-01-01,Medical,MED-006,North America,Direct,Transactional,980.31,920.43,6.11,65,59827.69
ORD-002623,2025-01-01,Medical,MED-006,North America,Distributor,Strategic,980.31,760.94,22.38,219,166646.16
ORD-002624,2025-01-01,Medical,MED-006,EMEA,Distributor,Strategic,980.31,726.52,25.89,134,97353.7
ORD-002625,2025-01-01,Medical,MED-006,North America,Distributor,Standard,980.31,844.46,13.86,124,104713.63
ORD-002626,2025-01-01,Medical,MED-006,North America,Direct,Standard,980.31,877.85,10.45,79,69350.31
ORD-002627,2025-01-01,Medical,MED-006,APAC,Direct,Standard,980.31,887.73,9.44,42,37284.62
ORD-002628,2025-01-01,Medical,MED-006,APAC,Distributor,Transactional,980.31,864.64,11.8,47,40638.27
ORD-002629,2025-01-01,Medical,MED-006,APAC,Distributor,Standard,980.31,803.72,18.01,112,90016.44
ORD-002630,2025-01-01,Medical,MED-006,North America,Distributor,Standard,980.31,843.42,13.96,74,62412.89
ORD-002631,2025-01-01,Medical,MED-006,EMEA,Direct,Transactional,980.31,915.48,6.61,81,74153.9
ORD-002632,2025-01-01,Medical,MED-006,North America,Direct,Standard,980.31,845.19,13.78,88,74376.85
ORD-002633,2025-01-01,Medical,MED-006,North America,Direct,Strategic,980.31,786.18,19.8,169,132863.59
ORD-002634,2025-01-01,Medical,MED-007,EMEA,Distributor,Standard,1523.97,1316.77,13.6,82,107975.02
ORD-002635,2025-01-01,Medical,MED-007,North America,Distributor,Standard,1523.97,1329.25,12.78,64,85071.94
ORD-002636,2025-01-01,Medical,MED-007,North America,Direct,Transactional,1523.97,1451.22,4.77,76,110292.68
ORD-002637,2025-01-01,Medical,MED-007,North America,Direct,Standard,1523.97,1390.34,8.77,97,134863.35
ORD-002638,2025-01-01,Medical,MED-007,APAC,Direct,Transactional,1523.97,1403.48,7.91,45,63156.61
ORD-002639,2025-01-01,Medical,MED-007,APAC,Direct,Standard,1523.97,1329.32,12.77,48,63807.33
ORD-002640,2025-01-01,Medical,MED-007,North America,Distributor,Transactional,1523.97,1323.24,13.17,62,82040.93
ORD-002641,2025-01-01,Medical,MED-007,North America,Distributor,Transactional,1523.97,1357.92,10.9,69,93696.19
ORD-002642,2025-01-01,Medical,MED-007,North America,Distributor,Transactional,1523.97,1360.17,10.75,65,88411.22
ORD-002643,2025-01-01,Medical,MED-007,EMEA,Distributor,Strategic,1523.97,1196.38,21.5,125,149546.98
ORD-002644,2025-01-01,Medical,MED-007,EMEA,Distributor,Transactional,1523.97,1413.85,7.23,55,77761.55
ORD-002645,2025-01-01,Medical,MED-007,EMEA,Distributor,Standard,1523.97,1304.39,14.41,48,62610.87
ORD-002646,2025-01-01,Medical,MED-007,EMEA,Direct,Standard,1523.97,1370.08,10.1,101,138378.11
ORD-002647,2025-01-01,Medical,MED-007,North America,Distributor,Standard,1523.97,1269.36,16.71,127,161209.13
ORD-002648,2025-01-01,Medical,MED-007,EMEA,Distributor,Standard,1523.97,1293.27,15.14,86,111221.65
ORD-002649,2025-01-01,Medical,MED-007,North America,Direct,Standard,1523.97,1361.56,10.66,90,122540.18
ORD-002650,2025-01-01,Medical,MED-008,North America,Direct,Strategic,2516.1,2039.56,18.94,102,208034.67
ORD-002651,2025-01-01,Medical,MED-008,EMEA,Direct,Standard,2516.1,2222.82,11.66,110,244510.55
ORD-002652,2025-01-01,Medical,MED-008,EMEA,Direct,Transactional,2516.1,2379.9,5.41,60,142793.97
ORD-002653,2025-01-01,Medical,MED-008,APAC,Direct,Transactional,2516.1,2281.23,9.33,64,145998.48
ORD-002654,2025-01-01,Medical,MED-008,APAC,Direct,Standard,2516.1,2237.93,11.06,99,221555.16
ORD-002655,2025-01-01,Medical,MED-008,North America,Distributor,Strategic,2516.1,1941.16,22.85,85,164998.66
ORD-002656,2025-01-01,Medical,MED-008,APAC,Direct,Transactional,2516.1,2363.94,6.05,38,89829.53
ORD-002657,2025-01-01,Medical,MED-008,EMEA,Direct,Standard,2516.1,2228.25,11.44,87,193857.97
ORD-002658,2025-01-01,Medical,MED-008,North America,Distributor,Transactional,2516.1,2217.04,11.89,81,179580.27
ORD-002659,2025-01-01,Medical,MED-008,EMEA,Direct,Standard,2516.1,2265.14,9.97,48,108726.95
ORD-002660,2025-01-01,Medical,MED-008,North America,Distributor,Standard,2516.1,2176.41,13.5,99,215464.72
ORD-002661,2025-01-01,Medical,MED-008,North America,Distributor,Standard,2516.1,2154.45,14.37,78,168047.28
ORD-002662,2025-01-01,Medical,MED-009,EMEA,Distributor,Strategic,2098.53,1619.01,22.85,116,187804.82
ORD-002663,2025-01-01,Medical,MED-009,North America,Direct,Standard,2098.53,1844.61,12.1,106,195528.81
ORD-002664,2025-01-01,Medical,MED-009,North America,Distributor,Standard,2098.53,1769.09,15.7,105,185754.6
ORD-002665,2025-01-01,Medical,MED-009,North America,Distributor,Standard,2098.53,1810.71,13.72,107,193746.02
ORD-002666,2025-01-01,Medical,MED-009,APAC,Direct,Transactional,2098.53,1956.97,6.75,59,115461.28
ORD-002667,2025-01-01,Medical,MED-009,North America,Direct,Strategic,2098.53,1695.61,19.2,103,174648.25
ORD-002668,2025-01-01,Medical,MED-009,North America,Distributor,Transactional,2098.53,1849.24,11.88,82,151637.46
ORD-002669,2025-01-01,Medical,MED-009,EMEA,Direct,Standard,2098.53,1921.61,8.43,80,153728.95
ORD-002670,2025-01-01,Medical,MED-009,APAC,Distributor,Strategic,2098.53,1599.89,23.76,86,137590.33
ORD-002671,2025-01-01,Medical,MED-009,EMEA,Direct,Transactional,2098.53,1961.33,6.54,53,103950.23
ORD-002672,2025-01-01,Medical,MED-009,North America,Direct,Transactional,2098.53,1955.46,6.82,60,117327.68
ORD-002673,2025-01-01,Medical,MED-009,EMEA,Distributor,Standard,2098.53,1856.18,11.55,108,200467.18
ORD-002674,2025-01-01,Medical,MED-009,EMEA,Distributor,Strategic,2098.53,1597.1,23.89,132,210817.75
ORD-002675,2025-01-01,Medical,MED-009,North America,Direct,Standard,2098.53,1873.48,10.72,93,174233.78
ORD-002676,2025-01-01,Medical,MED-009,North America,Direct,Transactional,2098.53,1930.32,8.02,60,115819.27
ORD-002677,2025-01-01,Medical,MED-009,North America,Distributor,Transactional,2098.53,1837.31,12.45,59,108401.23
ORD-002678,2025-01-01,Medical,MED-010,North America,Distributor,Standard,1465.42,1253.18,14.48,62,77696.87
ORD-002679,2025-01-01,Medical,MED-010,EMEA,Direct,Strategic,1465.42,1204.73,17.79,130,156614.52
ORD-002680,2025-01-01,Medical,MED-010,APAC,Distributor,Strategic,1465.42,1107.07,24.45,103,114027.91
ORD-002681,2025-01-01,Medical,MED-010,North America,Distributor,Standard,1465.42,1269.16,13.39,67,85033.71
ORD-002682,2025-01-01,Medical,MED-010,APAC,Direct,Standard,1465.42,1300.03,11.29,43,55901.17
ORD-002683,2025-01-01,Medical,MED-010,APAC,Direct,Standard,1465.42,1284.2,12.37,63,80904.54
ORD-002684,2025-01-01,Medical,MED-010,North America,Distributor,Transactional,1465.42,1313.79,10.35,46,60434.35
ORD-002685,2025-01-01,Medical,MED-010,North America,Direct,Transactional,1465.42,1398.58,4.56,80,111886.41
ORD-002686,2025-01-01,Medical,MED-010,EMEA,Distributor,Standard,1465.42,1266.33,13.59,121,153225.66
ORD-002687,2025-01-01,Medical,MED-010,North America,Distributor,Transactional,1465.42,1321.41,9.83,86,113641.14
ORD-002688,2025-01-01,Medical,MED-010,EMEA,Distributor,Standard,1465.42,1229.88,16.07,72,88551.4
ORD-002689,2025-01-01,Medical,MED-010,North America,Direct,Strategic,1465.42,1208.63,17.52,87,105150.5
ORD-002690,2025-01-01,Medical,MED-010,EMEA,Distributor,Transactional,1465.42,1322.5,9.75,57,75382.72
ORD-002691,2025-01-01,Medical,MED-010,EMEA,Distributor,Transactional,1465.42,1327.94,9.38,47,62413.22
ORD-002692,2025-01-01,Industrial,IND-001,EMEA,Direct,Transactional,2907.96,2797.53,3.8,58,162256.86
ORD-002693,2025-01-01,Industrial,IND-001,EMEA,Distributor,Strategic,2907.96,2278.02,21.66,106,241470.12
ORD-002694,2025-01-01,Industrial,IND-001,APAC,Direct,Transactional,2907.96,2727.5,6.21,55,150012.29
ORD-002695,2025-01-01,Industrial,IND-001,EMEA,Distributor,Standard,2907.96,2484.0,14.58,75,186299.97
ORD-002696,2025-01-01,Industrial,IND-001,North America,Distributor,Standard,2907.96,2524.49,13.19,88,222155.25
ORD-002697,2025-01-01,Industrial,IND-001,EMEA,Distributor,Transactional,2907.96,2595.81,10.73,52,134981.93
ORD-002698,2025-01-01,Industrial,IND-001,EMEA,Direct,Standard,2907.96,2543.59,12.53,103,261989.44
ORD-002699,2025-01-01,Industrial,IND-001,APAC,Direct,Transactional,2907.96,2666.04,8.32,68,181290.5
ORD-002700,2025-01-01,Industrial,IND-001,North America,Direct,Strategic,2907.96,2431.73,16.38,125,303965.86
ORD-002701,2025-01-01,Industrial,IND-001,EMEA,Distributor,Standard,2907.96,2516.69,13.46,72,181201.62
ORD-002702,2025-01-01,Industrial,IND-001,North America,Distributor,Strategic,2907.96,2275.46,21.75,185,420959.81
ORD-002703,2025-01-01,Industrial,IND-001,North America,Distributor,Standard,2907.96,2475.71,14.86,79,195581.39
ORD-002704,2025-01-01,Industrial,IND-001,APAC,Direct,Standard,2907.96,2540.7,12.63,79,200715.02
ORD-002705,2025-01-01,Industrial,IND-001,EMEA,Direct,Transactional,2907.96,2692.66,7.4,61,164252.17
ORD-002706,2025-01-01,Industrial,IND-002,EMEA,Distributor,Transactional,782.75,690.68,11.76,70,48347.36
ORD-002707,2025-01-01,Industrial,IND-002,APAC,Distributor,Standard,782.75,677.5,13.45,71,48102.16
ORD-002708,2025-01-01,Industrial,IND-002,APAC,Direct,Transactional,782.75,719.48,8.08,52,37412.94
ORD-002709,2025-01-01,Industrial,IND-002,APAC,Distributor,Standard,782.75,661.84,15.45,68,45005.35
ORD-002710,2025-01-01,Industrial,IND-002,EMEA,Distributor,Standard,782.75,663.38,15.25,95,63021.57
ORD-002711,2025-01-01,Industrial,IND-002,EMEA,Distributor,Standard,782.75,684.05,12.61,54,36938.5
ORD-002712,2025-01-01,Industrial,IND-002,EMEA,Distributor,Transactional,782.75,706.75,9.71,90,63607.23
ORD-002713,2025-01-01,Industrial,IND-002,EMEA,Distributor,Standard,782.75,643.11,17.84,93,59809.35
ORD-002714,2025-01-01,Industrial,IND-002,APAC,Distributor,Transactional,782.75,696.99,10.96,56,39031.39
ORD-002715,2025-01-01,Industrial,IND-002,APAC,Direct,Transactional,782.75,711.48,9.1,42,29882.04
ORD-002716,2025-01-01,Industrial,IND-002,APAC,Direct,Strategic,782.75,597.15,23.71,111,66283.34
ORD-002717,2025-01-01,Industrial,IND-002,EMEA,Distributor,Transactional,782.75,697.79,10.85,82,57218.66
ORD-002718,2025-01-01,Industrial,IND-002,EMEA,Distributor,Standard,782.75,675.27,13.73,123,83058.22
ORD-002719,2025-01-01,Industrial,IND-002,North America,Direct,Transactional,782.75,733.49,6.29,57,41808.83
ORD-002720,2025-01-01,Industrial,IND-002,North America,Direct,Transactional,782.75,709.38,9.37,46,32631.69
ORD-002721,2025-01-01,Industrial,IND-002,North America,Distributor,Transactional,782.75,689.67,11.89,53,36552.31
ORD-002722,2025-01-01,Industrial,IND-003,North America,Distributor,Standard,1469.54,1285.06,12.55,68,87383.77
ORD-002723,2025-01-01,Industrial,IND-003,APAC,Distributor,Standard,1469.54,1263.82,14.0,67,84675.72
ORD-002724,2025-01-01,Industrial,IND-003,APAC,Direct,Standard,1469.54,1267.22,13.77,61,77300.25
ORD-002725,2025-01-01,Industrial,IND-003,APAC,Distributor,Standard,1469.54,1205.42,17.97,85,102461.12
ORD-002726,2025-01-01,Industrial,IND-003,APAC,Direct,Transactional,1469.54,1360.85,7.4,32,43547.19
ORD-002727,2025-01-01,Industrial,IND-003,EMEA,Direct,Standard,1469.54,1316.39,10.42,93,122424.43
ORD-002728,2025-01-01,Industrial,IND-003,North America,Direct,Transactional,1469.54,1428.53,2.79,70,99997.22
ORD-002729,2025-01-01,Industrial,IND-003,EMEA,Direct,Standard,1469.54,1336.32,9.07,55,73497.42
ORD-002730,2025-01-01,Industrial,IND-003,APAC,Direct,Standard,1469.54,1290.38,12.19,58,74842.13
ORD-002731,2025-01-01,Industrial,IND-003,APAC,Direct,Standard,1469.54,1264.15,13.98,60,75848.79
ORD-002732,2025-01-01,Industrial,IND-003,EMEA,Direct,Strategic,1469.54,1128.37,23.22,68,76728.97
ORD-002733,2025-01-01,Industrial,IND-003,North America,Direct,Standard,1469.54,1348.19,8.26,82,110551.74
ORD-002734,2025-01-01,Industrial,IND-003,North America,Distributor,Strategic,1469.54,1138.69,22.51,138,157138.92
ORD-002735,2025-01-01,Industrial,IND-003,APAC,Direct,Standard,1469.54,1280.17,12.89,70,89612.08
ORD-002736,2025-01-01,Industrial,IND-003,North America,Direct,Standard,1469.54,1298.9,11.61,53,68841.95
ORD-002737,2025-01-01,Industrial,IND-003,EMEA,Direct,Strategic,1469.54,1186.39,19.27,99,117452.39
ORD-002738,2025-01-01,Industrial,IND-003,North America,Distributor,Standard,1469.54,1298.97,11.61,74,96123.92
ORD-002739,2025-01-01,Industrial,IND-003,APAC,Distributor,Strategic,1469.54,1101.54,25.04,149,164129.19
ORD-002740,2025-01-01,Industrial,IND-003,EMEA,Direct,Standard,1469.54,1287.31,12.4,75,96548.37
ORD-002741,2025-01-01,Industrial,IND-003,EMEA,Direct,Standard,1469.54,1338.67,8.91,78,104416.5
ORD-002742,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1534.83,14.89,109,167296.86
ORD-002743,2025-01-01,Industrial,IND-004,EMEA,Distributor,Transactional,1803.46,1609.58,10.75,63,101403.4
ORD-002744,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1533.53,14.97,96,147218.84
ORD-002745,2025-01-01,Industrial,IND-004,North America,Direct,Transactional,1803.46,1629.98,9.62,82,133658.2
ORD-002746,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1523.43,15.53,114,173670.63
ORD-002747,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1504.18,16.59,60,90250.83
ORD-002748,2025-01-01,Industrial,IND-004,EMEA,Distributor,Transactional,1803.46,1597.81,11.4,87,139009.67
ORD-002749,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1527.57,15.3,87,132898.22
ORD-002750,2025-01-01,Industrial,IND-004,APAC,Direct,Transactional,1803.46,1616.95,10.34,49,79230.77
ORD-002751,2025-01-01,Industrial,IND-004,APAC,Direct,Transactional,1803.46,1688.09,6.4,78,131671.32
ORD-002752,2025-01-01,Industrial,IND-004,EMEA,Distributor,Standard,1803.46,1553.99,13.83,121,188033.38
ORD-002753,2025-01-01,Industrial,IND-004,EMEA,Distributor,Strategic,1803.46,1368.09,24.14,168,229839.42
ORD-002754,2025-01-01,Industrial,IND-004,EMEA,Direct,Transactional,1803.46,1695.74,5.97,59,100048.58
ORD-002755,2025-01-01,Industrial,IND-004,APAC,Distributor,Transactional,1803.46,1600.19,11.27,67,107212.62
ORD-002756,2025-01-01,Industrial,IND-004,EMEA,Direct,Strategic,1803.46,1473.55,18.29,73,107569.43
ORD-002757,2025-01-01,Industrial,IND-004,North America,Distributor,Transactional,1803.46,1606.46,10.92,64,102813.4
ORD-002758,2025-01-01,Industrial,IND-004,North America,Distributor,Standard,1803.46,1502.74,16.67,119,178825.5
ORD-002759,2025-01-01,Industrial,IND-004,EMEA,Direct,Standard,1803.46,1627.96,9.73,88,143260.49
ORD-002760,2025-01-01,Industrial,IND-004,APAC,Distributor,Transactional,1803.46,1653.66,8.31,35,57878.12
ORD-002761,2025-01-01,Industrial,IND-004,EMEA,Direct,Transactional,1803.46,1767.39,2.0,64,113112.83
ORD-002762,2025-01-01,Industrial,IND-004,EMEA,Distributor,Strategic,1803.46,1394.68,22.67,105,146441.59
ORD-002763,2025-01-01,Industrial,IND-005,North America,Direct,Standard,2207.07,2000.15,9.38,82,164012.35
ORD-002764,2025-01-01,Industrial,IND-005,North America,Distributor,Standard,2207.07,1864.91,15.5,165,307709.65
ORD-002765,2025-01-01,Industrial,IND-005,North America,Direct,Standard,2207.07,1973.98,10.56,125,246747.91
ORD-002766,2025-01-01,Industrial,IND-005,EMEA,Direct,Standard,2207.07,1950.45,11.63,71,138481.84
ORD-002767,2025-01-01,Industrial,IND-005,North America,Distributor,Transactional,2207.07,1995.34,9.59,69,137678.69
ORD-002768,2025-01-01,Industrial,IND-005,EMEA,Direct,Transactional,2207.07,2046.59,7.27,70,143261.51
ORD-002769,2025-01-01,Industrial,IND-005,EMEA,Distributor,Standard,2207.07,1870.24,15.26,119,222558.08
ORD-002770,2025-01-01,Industrial,IND-005,EMEA,Distributor,Transactional,2207.07,1964.37,11.0,88,172864.6
ORD-002771,2025-01-01,Industrial,IND-005,North America,Direct,Standard,2207.07,1954.87,11.43,64,125111.88
ORD-002772,2025-01-01,Industrial,IND-005,North America,Distributor,Standard,2207.07,1881.33,14.76,102,191896.15
