initiative_id,initiative_name,business_unit,product_family,region,owner,priority,lifecycle_stage,quarter,checkpoint,planned_revenue,actual_revenue,planned_otd_pct,actual_otd_pct,backlog_days,customer_adoption_pct,gross_margin_pct,budget_utilization_pct,risk_level
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2024Q3,Month2,368452.07,311655.62,95,86.0,70,60.8,39.9,91.2,High
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2024Q3,Month3,367297.49,329909.22,95,81.5,75,61.9,46.2,89.6,High
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2024Q4,Month1,389304.57,337506.57,95,89.8,39,68.5,42.7,102.3,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2024Q4,Month2,378259.06,350047.77,95,86.1,62,76.4,40.6,93.3,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2024Q4,Month3,378943.54,358064.29,95,83.4,72,66.6,46.4,99.2,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q1,Month1,445776.02,372594.74,95,89.5,31,64.0,46.8,76.6,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q1,Month2,417069.32,375600.18,95,83.4,55,78.6,44.6,78.1,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q1,Month3,407399.09,362101.2,95,89.2,63,36.4,45.1,98.8,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q2,Month1,447900.5,389624.76,95,88.6,53,48.8,39.9,91.0,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q2,Month2,433509.63,414994.76,95,85.9,30,58.7,46.4,87.3,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q2,Month3,459527.01,435219.03,95,83.5,61,59.4,39.9,89.2,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month1,497409.7,411097.25,95,80.7,43,51.0,41.9,83.2,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month2,495453.55,443931.18,95,82.9,74,73.0,43.9,106.5,High
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month3,525302.98,451227.45,95,81.0,47,58.8,42.6,93.8,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month1,556218.58,531025.23,95,82.7,60,58.8,40.8,79.3,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month2,538838.78,449057.69,95,84.1,31,64.4,45.5,104.0,Medium
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month3,519235.9,443796.4,95,84.5,77,56.2,41.8,91.8,High
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month1,117942.31,97641.47,95,95.4,44,78.2,42.4,87.9,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month2,112564.75,105703.73,95,89.3,36,68.7,45.0,97.4,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month3,109069.74,91966.53,95,89.0,38,91.1,44.8,83.1,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month1,110987.58,94724.74,95,94.1,34,89.6,46.4,91.6,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month2,107860.9,86652.82,95,87.1,24,84.8,45.2,97.8,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month3,101032.09,89569.5,95,90.7,23,80.4,40.3,85.3,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month1,106024.24,95541.5,95,92.7,34,67.4,47.0,103.3,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month2,102289.93,96705.33,95,90.4,26,78.6,40.3,90.5,Low
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month3,100149.63,81127.62,95,95.3,30,84.1,43.5,98.5,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month1,98745.36,83655.81,95,94.1,19,81.3,41.8,96.8,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month2,95133.38,88394.08,95,87.4,28,68.5,43.6,88.0,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month3,96070.14,78382.41,95,92.4,23,76.2,40.9,94.4,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month1,97787.79,90659.38,95,90.4,17,86.2,41.4,94.4,Low
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month2,95243.77,81948.39,95,88.6,36,94.7,47.0,91.8,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month3,98032.09,84425.54,95,94.4,39,85.3,38.1,90.3,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month1,96997.67,83337.75,95,87.9,44,87.9,42.2,105.0,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month2,93770.28,77548.02,95,87.2,42,62.8,44.1,88.6,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month3,94165.26,87968.22,95,92.4,36,85.1,43.9,92.6,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month1,91243.1,78811.26,95,89.1,38,80.6,36.9,75.4,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month2,84251.1,75630.23,95,93.1,26,60.4,42.0,96.6,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month3,84435.23,74351.58,95,89.8,18,58.4,37.6,92.0,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month1,84214.38,75629.96,95,91.9,29,72.6,50.9,98.4,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month2,79822.5,70969.48,95,87.3,24,86.3,41.4,89.9,Medium
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month3,85283.78,69339.21,95,89.6,36,87.3,41.1,81.6,Medium
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month1,131621.29,139214.41,95,94.2,16,70.1,39.4,105.5,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month2,132783.3,137152.05,95,91.7,15,78.3,44.4,96.2,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month3,135962.47,138451.42,95,97.5,14,77.9,45.1,100.8,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month1,148414.7,153021.61,95,97.6,19,69.9,43.9,82.9,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month2,148957.24,146390.57,95,92.3,17,79.9,41.9,86.2,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month3,143931.5,144570.37,95,95.3,10,76.1,42.1,86.6,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month1,166599.42,178445.22,95,92.3,10,70.3,43.9,96.7,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month2,170254.72,168992.04,95,92.3,13,82.9,40.8,91.9,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month3,175608.62,172511.02,95,95.0,32,80.7,37.0,87.6,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month1,203042.17,198977.88,95,94.0,12,77.9,39.3,88.7,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month2,206088.24,207460.84,95,93.3,20,77.2,41.8,94.1,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month3,199150.91,197568.33,95,94.9,27,77.1,30.9,92.6,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month1,230038.86,232914.85,95,95.4,13,86.8,43.4,103.6,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month2,213817.08,219952.5,95,91.5,20,73.4,42.3,88.8,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month3,219504.78,218723.66,95,92.0,22,71.6,41.3,100.1,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month1,252319.09,253174.72,95,93.4,26,64.7,44.1,92.1,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month2,243401.88,256490.94,95,95.2,28,64.6,39.0,90.5,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month3,244442.3,261872.19,95,92.4,12,78.2,40.3,91.4,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month1,299852.28,320732.62,95,91.4,16,69.4,42.7,79.5,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month2,310837.57,324535.94,95,97.2,21,75.3,41.3,80.8,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month3,306515.32,300125.57,95,95.1,20,79.2,44.5,95.2,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month1,342754.94,345352.62,95,96.3,20,73.3,45.0,87.4,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month2,361192.16,363268.68,95,96.2,19,74.0,38.4,94.5,Low
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month3,347314.5,332291.3,95,96.1,16,75.0,36.0,94.5,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month1,234750.56,236085.68,95,94.7,20,74.9,43.2,91.7,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month2,232093.56,237686.78,95,97.2,13,69.5,45.4,95.2,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month3,223829.2,227308.95,95,96.1,19,77.4,42.8,87.1,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month1,241393.18,237476.23,95,95.8,19,72.9,40.8,76.6,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month2,236154.85,242910.65,95,97.0,16,60.9,43.3,82.7,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month3,245033.19,240523.64,95,95.4,13,74.4,45.2,94.6,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month1,240583.7,249544.39,95,94.5,22,93.4,43.8,86.3,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month2,230905.69,231745.88,95,96.0,8,79.2,45.1,102.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month3,244614.53,250872.57,95,94.2,22,75.4,42.1,84.5,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month1,259416.75,264226.12,95,95.4,8,92.8,42.4,76.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month2,243008.59,251736.65,95,97.8,12,86.3,38.7,93.5,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month3,252229.8,254723.79,95,94.1,19,89.4,41.8,98.2,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month1,269634.21,265920.4,95,93.2,10,88.2,38.6,89.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month2,259771.63,260529.51,95,92.8,18,80.0,39.3,89.5,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month3,247032.99,247486.04,95,95.1,22,53.8,43.4,105.7,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month1,279108.04,289871.63,95,93.7,10,84.5,41.6,108.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month2,266670.56,269605.05,95,95.1,23,83.2,41.5,83.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month3,268364.01,275473.77,95,96.8,19,88.5,42.1,78.6,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month1,254165.71,256928.9,95,96.2,20,83.1,44.4,87.1,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month2,275319.26,277574.32,95,95.3,11,78.3,47.0,88.7,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month3,267180.78,265458.23,95,96.7,20,87.8,42.8,90.9,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month1,284462.95,288611.65,95,95.8,8,67.8,40.4,83.2,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month2,287668.46,285758.04,95,95.8,16,71.8,44.1,93.0,Low
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month3,277518.74,287583.2,95,94.8,16,73.6,45.0,90.5,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month1,246999.26,252125.68,95,95.4,20,97.8,43.9,90.3,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month2,256447.14,260487.95,95,94.6,23,57.8,40.2,104.4,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month3,249800.52,252960.7,95,95.3,6,89.2,43.4,80.9,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month1,253407.76,254448.67,95,95.1,24,88.3,41.4,96.1,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month2,253629.8,261552.41,95,95.4,21,68.0,39.2,90.5,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month3,253131.44,262264.19,95,94.1,9,74.5,39.2,90.2,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month1,274432.43,272679.67,95,95.0,15,82.4,43.2,94.0,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month2,281367.67,282716.04,95,96.5,11,73.8,42.1,100.6,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month3,266423.53,272076.28,95,93.9,9,81.3,37.3,102.0,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month1,270064.04,266728.74,95,93.8,19,95.1,36.8,93.9,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month2,282222.78,285397.71,95,97.5,24,80.3,40.9,88.3,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month3,274778.57,280658.25,95,94.0,16,81.9,45.2,100.4,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month1,288165.09,285849.06,95,94.3,17,93.7,39.9,89.7,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month2,285185.34,282374.4,95,96.5,18,81.9,44.5,86.0,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month3,274877.84,282751.23,95,94.7,14,70.7,40.6,83.9,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q2,Month1,287216.19,295439.47,95,94.9,12,66.8,40.7,92.3,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q2,Month2,270715.32,278706.64,95,93.8,18,82.3,45.0,86.4,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q2,Month3,286164.42,290290.68,95,95.4,11,100.0,42.7,94.4,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q3,Month1,284029.76,292775.63,95,94.9,16,83.5,40.0,100.4,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q3,Month2,292870.02,293160.46,95,94.3,9,77.8,39.3,93.0,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q3,Month3,304936.54,305348.43,95,95.1,18,80.7,44.7,81.8,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q4,Month1,317741.91,326823.12,95,93.9,10,75.1,39.6,104.0,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q4,Month2,300892.71,305530.63,95,95.6,14,82.7,47.9,95.7,Low
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q4,Month3,296153.24,305864.43,95,96.7,16,84.1,44.5,89.3,Low
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q1,Month1,296411.02,272491.13,95,91.7,57,49.0,44.2,83.8,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q1,Month2,299742.31,282449.8,95,92.1,59,75.9,44.4,83.5,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q1,Month3,293138.26,241583.06,95,92.4,55,50.0,42.4,93.3,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q2,Month1,317451.03,292295.34,95,83.4,56,57.0,37.8,99.0,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q2,Month2,331166.95,294197.75,95,88.5,23,43.7,45.1,77.6,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q2,Month3,311901.72,279112.15,95,87.3,68,60.4,38.3,92.2,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q3,Month1,360966.54,341301.09,95,84.7,48,49.8,43.2,96.2,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q3,Month2,347635.57,322886.02,95,93.8,44,42.2,41.3,101.3,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q3,Month3,363597.22,316182.12,95,92.5,58,72.3,44.0,90.0,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q4,Month1,374862.84,327325.01,95,91.1,67,52.6,39.1,101.5,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q4,Month2,372317.88,320052.78,95,88.1,59,48.9,41.4,99.8,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2024Q4,Month3,371793.91,340458.35,95,93.4,69,60.2,41.7,105.8,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q1,Month1,436192.13,374922.66,95,93.9,23,66.4,39.2,98.8,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q1,Month2,423294.66,363691.06,95,87.0,20,38.3,41.0,87.0,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q1,Month3,421987.59,352313.87,95,91.5,54,77.7,42.2,100.4,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q2,Month1,456324.21,405829.42,95,89.4,68,44.8,47.2,93.0,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q2,Month2,444172.09,423300.3,95,93.0,56,48.4,42.4,99.3,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q2,Month3,429239.33,395262.98,95,86.0,48,49.5,37.1,84.4,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q3,Month1,501237.82,443342.79,95,91.2,45,53.1,43.8,89.8,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q3,Month2,477313.98,393655.39,95,90.4,28,66.4,40.4,83.4,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q3,Month3,472854.0,390659.17,95,88.3,37,42.0,35.4,84.0,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q4,Month1,534828.37,446564.99,95,86.0,52,67.6,44.2,105.4,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q4,Month2,529713.93,452817.63,95,84.3,50,66.8,41.4,76.2,Medium
INIT-0045,IV Filters Initiative 20,Medical,IV Filters,North America,PMM_09,Low,Launch,2025Q4,Month3,531714.24,439827.01,95,84.8,20,53.9,45.8,84.5,Medium
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q1,Month1,227179.41,217843.55,95,97.9,29,93.4,29.2,86.7,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q1,Month2,229318.68,225690.89,95,96.2,13,97.7,23.5,91.8,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q1,Month3,229725.34,233768.45,95,94.5,16,77.4,25.3,100.5,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q2,Month1,256667.94,267181.75,95,91.9,15,73.4,31.2,93.4,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q2,Month2,269271.54,265565.9,95,92.5,28,76.0,32.2,102.9,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q2,Month3,261496.08,261525.15,95,92.4,11,80.8,28.1,94.5,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q3,Month1,299382.11,320151.32,95,92.8,10,83.8,31.8,96.6,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q3,Month2,293486.58,304461.27,95,95.2,9,67.5,37.3,98.7,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q3,Month3,296764.5,318746.5,95,93.2,15,82.8,30.7,98.3,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q4,Month1,376154.52,369816.49,95,92.8,16,75.5,32.1,84.2,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q4,Month2,370816.89,385331.39,95,94.7,20,60.5,24.7,92.3,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2024Q4,Month3,363767.69,379705.92,95,93.9,30,66.5,29.9,96.4,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q1,Month1,402496.57,432980.75,95,91.2,31,88.8,29.0,104.2,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q1,Month2,401444.49,402291.49,95,96.0,18,56.6,30.1,80.6,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q1,Month3,419635.65,408070.15,95,96.9,21,57.5,28.0,81.4,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q2,Month1,472923.34,478725.73,95,92.1,20,80.3,29.1,93.3,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q2,Month2,490921.74,495881.38,95,97.1,20,71.6,31.3,87.5,Low
INIT-0046,Membranes Initiative 1,Industrial,Membranes,North America,PMM_03,High,Growth,2025Q2,Month3,466521.21,494262.03,95,91.9,10,72.7,29.2,101.5,Low
