initiative_id,initiative_name,business_unit,product_family,region,owner,priority,lifecycle_stage,quarter,checkpoint,planned_revenue,actual_revenue,planned_otd_pct,actual_otd_pct,backlog_days,customer_adoption_pct,gross_margin_pct,budget_utilization_pct,risk_level,revenue_attainment,otd_attainment,backlog_score,adoption_score,margin_score,budget_score,aos_health,execution_score,revenue_variance_pct,otd_variance_pct,status,risk_category,priority_rank
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month1,497409.7,411097.25,95,80.7,43,51.0,41.9,83.2,Medium,0.826,0.849,0.522,0.51,0.838,0.664,0.739,0.686,-17.352385769718605,-14.299999999999997,Red,High,228
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month2,495453.55,443931.18,95,82.9,74,73.0,43.9,106.5,High,0.896,0.873,0.178,0.73,0.878,0.87,0.763,0.525,-10.399031352182257,-12.099999999999994,Amber,Medium,215
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q3,Month3,525302.98,451227.45,95,81.0,47,58.8,42.6,93.8,Medium,0.859,0.853,0.478,0.588,0.852,0.876,0.774,0.665,-14.101486726764803,-14.0,Amber,Medium,208
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month1,556218.58,531025.23,95,82.7,60,58.8,40.8,79.3,Medium,0.955,0.871,0.333,0.588,0.816,0.586,0.757,0.602,-4.529397417828074,-12.299999999999997,Amber,Medium,213
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month2,538838.78,449057.69,95,84.1,31,64.4,45.5,104.0,Medium,0.833,0.885,0.656,0.644,0.91,0.92,0.814,0.77,-16.66195777519948,-10.900000000000006,Amber,Medium,176
INIT-0040,Diagnostics Initiative 15,Medical,Diagnostics,APAC,PMM_18,High,Launch,2025Q4,Month3,519235.9,443796.4,95,84.5,77,56.2,41.8,91.8,High,0.855,0.889,0.144,0.562,0.836,0.836,0.722,0.517,-14.52894532138475,-10.5,Red,High,235
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month1,117942.31,97641.47,95,95.4,44,78.2,42.4,87.9,Medium,0.828,1.004,0.511,0.782,0.848,0.758,0.806,0.758,-17.21251686523691,0.4000000000000057,Amber,Medium,185
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month2,112564.75,105703.73,95,89.3,36,68.7,45.0,97.4,Medium,0.939,0.94,0.6,0.687,0.9,0.948,0.86,0.77,-6.095176331844565,-5.700000000000003,Amber,Medium,145
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q1,Month3,109069.74,91966.53,95,89.0,38,91.1,44.8,83.1,Medium,0.843,0.937,0.578,0.911,0.896,0.662,0.816,0.757,-15.680985395215947,-6.0,Amber,Medium,179
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month1,110987.58,94724.74,95,94.1,34,89.6,46.4,91.6,Medium,0.853,0.991,0.622,0.896,0.928,0.832,0.856,0.806,-14.652846741950762,-0.9000000000000057,Amber,Medium,151
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month2,107860.9,86652.82,95,87.1,24,84.8,45.2,97.8,Medium,0.803,0.917,0.733,0.848,0.904,0.956,0.845,0.825,-19.66243559992545,-7.900000000000006,Amber,Medium,157
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q2,Month3,101032.09,89569.5,95,90.7,23,80.4,40.3,85.3,Medium,0.887,0.955,0.744,0.804,0.806,0.706,0.845,0.85,-11.345494288002946,-4.299999999999997,Amber,Medium,160
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month1,106024.24,95541.5,95,92.7,34,67.4,47.0,103.3,Medium,0.901,0.976,0.622,0.674,0.94,0.934,0.859,0.799,-9.887116380178727,-2.299999999999997,Amber,Medium,155
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month2,102289.93,96705.33,95,90.4,26,78.6,40.3,90.5,Low,0.945,0.952,0.711,0.786,0.806,0.81,0.868,0.831,-5.459579452249104,-4.599999999999994,Amber,Medium,142
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q3,Month3,100149.63,81127.62,95,95.3,30,84.1,43.5,98.5,Medium,0.81,1.003,0.667,0.841,0.87,0.97,0.852,0.835,-18.99358989144544,0.29999999999999716,Amber,Medium,159
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month1,98745.36,83655.81,95,94.1,19,81.3,41.8,96.8,Medium,0.847,0.991,0.789,0.813,0.836,0.936,0.871,0.89,-15.28127498851592,-0.9000000000000057,Amber,Medium,139
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month2,95133.38,88394.08,95,87.4,28,68.5,43.6,88.0,Medium,0.929,0.92,0.689,0.685,0.872,0.76,0.844,0.804,-7.084053988200568,-7.599999999999994,Amber,Medium,158
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2024Q4,Month3,96070.14,78382.41,95,92.4,23,76.2,40.9,94.4,Medium,0.816,0.973,0.744,0.762,0.818,0.888,0.839,0.859,-18.411267018034945,-2.5999999999999943,Amber,Medium,161
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month1,97787.79,90659.38,95,90.4,17,86.2,41.4,94.4,Low,0.927,0.952,0.811,0.862,0.828,0.888,0.894,0.881,-7.289672872247127,-4.599999999999994,Amber,Medium,94
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month2,95243.77,81948.39,95,88.6,36,94.7,47.0,91.8,Medium,0.86,0.933,0.6,0.947,0.94,0.836,0.85,0.766,-13.95931723408261,-6.400000000000006,Amber,Medium,154
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q1,Month3,98032.09,84425.54,95,94.4,39,85.3,38.1,90.3,Medium,0.861,0.994,0.567,0.853,0.762,0.806,0.827,0.78,-13.879689803614308,-0.5999999999999943,Amber,Medium,173
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month1,96997.67,83337.75,95,87.9,44,87.9,42.2,105.0,Medium,0.859,0.925,0.511,0.879,0.844,0.9,0.825,0.718,-14.082730028463569,-7.099999999999994,Amber,Medium,171
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month2,93770.28,77548.02,95,87.2,42,62.8,44.1,88.6,Medium,0.827,0.918,0.533,0.628,0.882,0.772,0.781,0.726,-17.300001663640117,-7.799999999999997,Amber,Medium,198
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q2,Month3,94165.26,87968.22,95,92.4,36,85.1,43.9,92.6,Medium,0.934,0.973,0.6,0.851,0.878,0.852,0.87,0.786,-6.581025741340271,-2.5999999999999943,Amber,Medium,141
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month1,91243.1,78811.26,95,89.1,38,80.6,36.9,75.4,Medium,0.864,0.938,0.578,0.806,0.738,0.508,0.782,0.758,-13.624964517864925,-5.900000000000006,Amber,Medium,203
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month2,84251.1,75630.23,95,93.1,26,60.4,42.0,96.6,Medium,0.898,0.98,0.711,0.604,0.84,0.932,0.854,0.846,-10.2323530493964,-1.9000000000000057,Amber,Medium,150
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q3,Month3,84435.23,74351.58,95,89.8,18,58.4,37.6,92.0,Medium,0.881,0.945,0.8,0.584,0.752,0.84,0.835,0.873,-11.942467616894032,-5.200000000000003,Amber,Medium,162
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month1,84214.38,75629.96,95,91.9,29,72.6,50.9,98.4,Medium,0.898,0.967,0.678,0.726,1.0,0.968,0.879,0.823,-10.19353226847956,-3.0999999999999943,Amber,Medium,124
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month2,79822.5,70969.48,95,87.3,24,86.3,41.4,89.9,Medium,0.889,0.919,0.733,0.863,0.828,0.798,0.854,0.826,-11.090882896426452,-7.700000000000003,Amber,Medium,153
INIT-0041,IV Filters Initiative 16,Medical,IV Filters,North America,PMM_05,High,Decline,2025Q4,Month3,85283.78,69339.21,95,89.6,36,87.3,41.1,81.6,Medium,0.813,0.943,0.6,0.873,0.822,0.632,0.796,0.772,-18.69589973615146,-5.400000000000006,Amber,Medium,187
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month1,131621.29,139214.41,95,94.2,16,70.1,39.4,105.5,Low,1.058,0.992,0.822,0.701,0.788,0.89,0.93,0.907,5.7689147401609535,-0.7999999999999972,Green,Low,41
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month2,132783.3,137152.05,95,91.7,15,78.3,44.4,96.2,Low,1.033,0.965,0.833,0.783,0.888,0.924,0.939,0.899,3.2901351299448054,-3.299999999999997,Green,Low,32
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q1,Month3,135962.47,138451.42,95,97.5,14,77.9,45.1,100.8,Low,1.018,1.026,0.844,0.779,0.902,0.984,0.955,0.935,1.8306154632230582,2.5,Green,Low,12
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month1,148414.7,153021.61,95,97.6,19,69.9,43.9,82.9,Low,1.031,1.027,0.789,0.699,0.878,0.658,0.908,0.908,3.104079312898233,2.5999999999999943,Green,Low,70
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month2,148957.24,146390.57,95,92.3,17,79.9,41.9,86.2,Low,0.983,0.972,0.811,0.799,0.838,0.724,0.896,0.891,-1.7230918080920297,-2.700000000000003,Amber,Medium,96
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q2,Month3,143931.5,144570.37,95,95.3,10,76.1,42.1,86.6,Low,1.004,1.003,0.889,0.761,0.842,0.732,0.919,0.946,0.44387086912871426,0.29999999999999716,Green,Low,56
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month1,166599.42,178445.22,95,92.3,10,70.3,43.9,96.7,Low,1.071,0.972,0.889,0.703,0.878,0.934,0.954,0.93,7.110348883567534,-2.700000000000003,Green,Low,13
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month2,170254.72,168992.04,95,92.3,13,82.9,40.8,91.9,Low,0.993,0.972,0.856,0.829,0.816,0.838,0.918,0.914,-0.741641700153742,-2.700000000000003,Green,Low,66
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q3,Month3,175608.62,172511.02,95,95.0,32,80.7,37.0,87.6,Low,0.982,1.0,0.644,0.807,0.74,0.752,0.87,0.822,-1.7639225227098796,0.0,Amber,Medium,141
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month1,203042.17,198977.88,95,94.0,12,77.9,39.3,88.7,Low,0.98,0.989,0.867,0.779,0.786,0.774,0.905,0.928,-2.001697479888049,-1.0,Green,Low,87
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month2,206088.24,207460.84,95,93.3,20,77.2,41.8,94.1,Low,1.007,0.982,0.778,0.772,0.836,0.882,0.914,0.88,0.666025387960034,-1.7000000000000028,Green,Low,69
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2024Q4,Month3,199150.91,197568.33,95,94.9,27,77.1,30.9,92.6,Low,0.992,0.999,0.7,0.771,0.618,0.852,0.876,0.849,-0.794663705026513,-0.09999999999999432,Amber,Medium,130
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month1,230038.86,232914.85,95,95.4,13,86.8,43.4,103.6,Low,1.013,1.004,0.856,0.868,0.868,0.928,0.95,0.93,1.25021920209482,0.4000000000000057,Green,Low,11
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month2,213817.08,219952.5,95,91.5,20,73.4,42.3,88.8,Low,1.029,0.963,0.778,0.734,0.846,0.776,0.905,0.87,2.869471419214973,-3.5,Green,Low,70
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q1,Month3,219504.78,218723.66,95,92.0,22,71.6,41.3,100.1,Low,0.996,0.968,0.756,0.716,0.826,0.998,0.91,0.862,-0.3558555763569228,-3.0,Green,Low,57
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month1,252319.09,253174.72,95,93.4,26,64.7,44.1,92.1,Low,1.003,0.983,0.711,0.647,0.882,0.842,0.892,0.847,0.33910632762665904,-1.5999999999999943,Amber,Medium,97
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month2,243401.88,256490.94,95,95.2,28,64.6,39.0,90.5,Low,1.054,1.002,0.689,0.646,0.78,0.81,0.896,0.845,5.37755090470131,0.20000000000000284,Amber,Medium,87
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q2,Month3,244442.3,261872.19,95,92.4,12,78.2,40.3,91.4,Low,1.071,0.973,0.867,0.782,0.806,0.828,0.941,0.92,7.1304720991416035,-2.5999999999999943,Green,Low,18
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month1,299852.28,320732.62,95,91.4,16,69.4,42.7,79.5,Low,1.07,0.962,0.822,0.694,0.854,0.59,0.904,0.892,6.963542181503494,-3.5999999999999943,Green,Low,91
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month2,310837.57,324535.94,95,97.2,21,75.3,41.3,80.8,Low,1.044,1.023,0.767,0.753,0.826,0.616,0.905,0.895,4.406922239161758,2.200000000000003,Green,Low,87
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q3,Month3,306515.32,300125.57,95,95.1,20,79.2,44.5,95.2,Low,0.979,1.001,0.778,0.792,0.89,0.904,0.918,0.889,-2.084642947047475,0.09999999999999432,Green,Low,66
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month1,342754.94,345352.62,95,96.3,20,73.3,45.0,87.4,Low,1.008,1.014,0.778,0.733,0.9,0.748,0.91,0.896,0.7578825851496095,1.2999999999999972,Green,Low,79
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month2,361192.16,363268.68,95,96.2,19,74.0,38.4,94.5,Low,1.006,1.013,0.789,0.74,0.768,0.89,0.913,0.901,0.5749072737348504,1.2000000000000028,Green,Low,74
INIT-0042,IV Filters Initiative 17,Medical,IV Filters,North America,PMM_10,High,Growth,2025Q4,Month3,347314.5,332291.3,95,96.1,16,75.0,36.0,94.5,Low,0.957,1.012,0.822,0.75,0.72,0.89,0.897,0.917,-4.325532046603298,1.0999999999999943,Amber,Medium,101
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month1,234750.56,236085.68,95,94.7,20,74.9,43.2,91.7,Low,1.006,0.997,0.778,0.749,0.864,0.834,0.913,0.887,0.5687398573191883,-0.29999999999999716,Green,Low,69
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month2,232093.56,237686.78,95,97.2,13,69.5,45.4,95.2,Low,1.024,1.023,0.856,0.695,0.908,0.904,0.942,0.939,2.4098988356247375,2.200000000000003,Green,Low,27
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q1,Month3,223829.2,227308.95,95,96.1,19,77.4,42.8,87.1,Low,1.016,1.012,0.789,0.774,0.856,0.742,0.913,0.9,1.5546452384228688,1.0999999999999943,Green,Low,68
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month1,241393.18,237476.23,95,95.8,19,72.9,40.8,76.6,Low,0.984,1.008,0.789,0.729,0.816,0.532,0.872,0.899,-1.6226431914936383,0.7999999999999972,Amber,Medium,133
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month2,236154.85,242910.65,95,97.0,16,60.9,43.3,82.7,Low,1.029,1.021,0.822,0.609,0.866,0.654,0.9,0.922,2.8607500544663758,2.0,Green,Low,89
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q2,Month3,245033.19,240523.64,95,95.4,13,74.4,45.2,94.6,Low,0.982,1.004,0.856,0.744,0.904,0.892,0.927,0.93,-1.8403833374572596,0.4000000000000057,Green,Low,43
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month1,240583.7,249544.39,95,94.5,22,93.4,43.8,86.3,Low,1.037,0.995,0.756,0.934,0.876,0.726,0.929,0.875,3.7245623872273983,-0.5,Green,Low,48
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month2,230905.69,231745.88,95,96.0,8,79.2,45.1,102.9,Low,1.004,1.011,0.911,0.792,0.902,0.942,0.954,0.961,0.36386717018536974,1.0,Green,Low,14
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q3,Month3,244614.53,250872.57,95,94.2,22,75.4,42.1,84.5,Low,1.026,0.992,0.756,0.754,0.842,0.69,0.899,0.874,2.5583271770487257,-0.7999999999999972,Amber,Medium,99
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month1,259416.75,264226.12,95,95.4,8,92.8,42.4,76.9,Low,1.019,1.004,0.911,0.928,0.848,0.538,0.925,0.958,1.853916526207346,0.4000000000000057,Green,Low,47
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month2,243008.59,251736.65,95,97.8,12,86.3,38.7,93.5,Low,1.036,1.029,0.867,0.863,0.774,0.87,0.949,0.948,3.591667273984017,2.799999999999997,Green,Low,10
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2024Q4,Month3,252229.8,254723.79,95,94.1,19,89.4,41.8,98.2,Low,1.01,0.991,0.789,0.894,0.836,0.964,0.939,0.89,0.9887769010640377,-0.9000000000000057,Green,Low,21
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month1,269634.21,265920.4,95,93.2,10,88.2,38.6,89.9,Low,0.986,0.981,0.889,0.882,0.772,0.798,0.92,0.935,-1.3773511899695507,-1.7999999999999972,Green,Low,43
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month2,259771.63,260529.51,95,92.8,18,80.0,39.3,89.5,Low,1.003,0.977,0.8,0.8,0.786,0.79,0.904,0.888,0.29174856392131987,-2.200000000000003,Green,Low,71
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q1,Month3,247032.99,247486.04,95,95.1,22,53.8,43.4,105.7,Low,1.002,1.001,0.756,0.538,0.868,0.886,0.893,0.878,0.18339655768244456,0.09999999999999432,Amber,Medium,95
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month1,279108.04,289871.63,95,93.7,10,84.5,41.6,108.9,Low,1.039,0.986,0.889,0.845,0.832,0.822,0.944,0.938,3.8564242004637443,-1.2999999999999972,Green,Low,14
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month2,266670.56,269605.05,95,95.1,23,83.2,41.5,83.9,Low,1.011,1.001,0.744,0.832,0.83,0.678,0.9,0.873,1.1004176839018116,0.09999999999999432,Amber,Medium,81
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q2,Month3,268364.01,275473.77,95,96.8,19,88.5,42.1,78.6,Low,1.026,1.019,0.789,0.885,0.842,0.572,0.911,0.904,2.6492971244542103,1.7999999999999972,Green,Low,61
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month1,254165.71,256928.9,95,96.2,20,83.1,44.4,87.1,Low,1.011,1.013,0.778,0.831,0.888,0.742,0.919,0.895,1.0871608133134885,1.2000000000000028,Green,Low,63
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month2,275319.26,277574.32,95,95.3,11,78.3,47.0,88.7,Low,1.008,1.003,0.878,0.783,0.94,0.774,0.935,0.94,0.8190709215185299,0.29999999999999716,Green,Low,27
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q3,Month3,267180.78,265458.23,95,96.7,20,87.8,42.8,90.9,Low,0.994,1.018,0.778,0.878,0.856,0.818,0.923,0.898,-0.644713291128219,1.7000000000000028,Green,Low,57
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month1,284462.95,288611.65,95,95.8,8,67.8,40.4,83.2,Low,1.015,1.008,0.911,0.678,0.808,0.664,0.908,0.96,1.4584324601850651,0.7999999999999972,Green,Low,81
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month2,287668.46,285758.04,95,95.8,16,71.8,44.1,93.0,Low,0.993,1.008,0.822,0.718,0.882,0.86,0.919,0.915,-0.664104782290016,0.7999999999999972,Green,Low,62
INIT-0043,Sterile Sets Initiative 18,Medical,Sterile Sets,APAC,PMM_04,Medium,Mature,2025Q4,Month3,277518.74,287583.2,95,94.8,16,73.6,45.0,90.5,Low,1.036,0.998,0.822,0.736,0.9,0.81,0.93,0.91,3.6265875234227503,-0.20000000000000284,Green,Low,35
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month1,246999.26,252125.68,95,95.4,20,97.8,43.9,90.3,Low,1.021,1.004,0.778,0.978,0.878,0.806,0.941,0.891,2.0754799022474737,0.4000000000000057,Green,Low,29
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month2,256447.14,260487.95,95,94.6,23,57.8,40.2,104.4,Low,1.016,0.996,0.744,0.578,0.804,0.912,0.896,0.87,1.5756892434050922,-0.4000000000000057,Amber,Medium,98
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q1,Month3,249800.52,252960.7,95,95.3,6,89.2,43.4,80.9,Low,1.013,1.003,0.933,0.892,0.868,0.618,0.933,0.968,1.2650814337776488,0.29999999999999716,Green,Low,37
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month1,253407.76,254448.67,95,95.1,24,88.3,41.4,96.1,Low,1.004,1.001,0.733,0.883,0.828,0.922,0.925,0.867,0.41076484792731033,0.09999999999999432,Green,Low,47
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month2,253629.8,261552.41,95,95.4,21,68.0,39.2,90.5,Low,1.031,1.004,0.767,0.68,0.784,0.81,0.904,0.885,3.1236905127078978,0.4000000000000057,Green,Low,82
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q2,Month3,253131.44,262264.19,95,94.1,9,74.5,39.2,90.2,Low,1.036,0.991,0.9,0.745,0.784,0.804,0.929,0.945,3.6079082076884643,-0.9000000000000057,Green,Low,37
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month1,274432.43,272679.67,95,95.0,15,82.4,43.2,94.0,Low,0.994,1.0,0.833,0.824,0.864,0.88,0.93,0.917,-0.6386854498209302,0.0,Green,Low,47
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month2,281367.67,282716.04,95,96.5,11,73.8,42.1,100.6,Low,1.005,1.016,0.878,0.738,0.842,0.988,0.943,0.947,0.4792199473379424,1.5,Green,Low,27
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q3,Month3,266423.53,272076.28,95,93.9,9,81.3,37.3,102.0,Low,1.021,0.988,0.9,0.813,0.746,0.96,0.942,0.944,2.1217157508572906,-1.0999999999999943,Green,Low,30
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month1,270064.04,266728.74,95,93.8,19,95.1,36.8,93.9,Low,0.988,0.987,0.789,0.951,0.736,0.878,0.918,0.888,-1.235003371792849,-1.2000000000000028,Green,Low,64
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month2,282222.78,285397.71,95,97.5,24,80.3,40.9,88.3,Low,1.011,1.026,0.733,0.803,0.818,0.766,0.908,0.88,1.124972973478609,2.5,Green,Low,79
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2024Q4,Month3,274778.57,280658.25,95,94.0,16,81.9,45.2,100.4,Low,1.021,0.989,0.822,0.819,0.904,0.992,0.95,0.906,2.1397884121749353,-1.0,Green,Low,9
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month1,288165.09,285849.06,95,94.3,17,93.7,39.9,89.7,Low,0.992,0.993,0.811,0.937,0.798,0.794,0.92,0.902,-0.8037163696685214,-0.7000000000000028,Green,Low,42
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month2,285185.34,282374.4,95,96.5,18,81.9,44.5,86.0,Low,0.99,1.016,0.8,0.819,0.89,0.72,0.913,0.908,-0.9856537506451076,1.5,Green,Low,55
INIT-0044,IV Filters Initiative 19,Medical,IV Filters,APAC,PMM_11,Medium,Mature,2025Q1,Month3,274877.84,282751.23,95,94.7,14,70.7,40.6,83.9,Low,1.029,0.997,0.844,0.707,0.812,0.678,0.906,0.921,2.8643232935765046,-0.29999999999999716,Green,Low,67
